baseMean	log2FoldChange	lfcSE	pvalue	padj
gene-YGL178W	438.726892970427	0.0338282485115677	0.394241299958489	0.929019366492731	0.948926924346146
gene-YKR015C	61.4067755485441	-0.0397719887736976	0.573007249769207	0.929604582231931	0.949359286818639
gene-YBR185C	128.358177028442	0.0442960372466024	0.587487951168844	0.930480069586664	0.949922453070976
gene-YPL094C	639.890349724632	-0.028480605920745	0.368369156242259	0.930365152597619	0.949922453070976
gene-YHR121W	179.251663168247	-0.0352185037678369	0.488679774257231	0.932360110281298	0.951676066605022
gene-YKL075C	476.747976043678	0.0306493718483696	0.3736165949649	0.932723428979368	0.951881194796524
gene-YCR094W	155.619313466864	-0.0292665172659025	0.415252994654246	0.935834473746896	0.954131311673636
gene-YDR381W	697.48490587607	0.0302995362253466	0.388547220181231	0.935898433247922	0.954131311673636
gene-YER078W-A	2.62919458304164	0.0357134650570817	0.907251504144859	0.93568989789514	0.954131311673636
gene-YGL017W	114.22111991372	-0.0303294715189472	0.434726022359769	0.935891146624143	0.954131311673636
gene-YIL010W	145.687955182033	0.0381366835332129	0.520423425719795	0.935768768007551	0.954131311673636
gene-YOL047C	44.1591266521499	-0.037360956613084	0.633959012456249	0.935904685900576	0.954131311673636
gene-YNCE0015C	3.16425551327725	0.0366449037815658	0.882552034406504	0.936385140543101	0.954455159771245
gene-YBR210W	155.211164733749	-0.0303780647142601	0.452610881451435	0.937372030099087	0.955295013466183
gene-YAL065C	4.48792300862135	-0.0334185822435655	0.867739571897153	0.938000666173164	0.955627785491723
gene-YOR148C	194.708743954475	0.0330485785700784	0.448448291735794	0.938027429028789	0.955627785491723
gene-YPL153C	9.17143608367569	0.0411648225995909	0.758088370440577	0.938187537658256	0.955627785491723
gene-YER186C	29.4135701471618	-0.0353335848685219	0.58460735003845	0.93860899771709	0.955891011571183
gene-YHR078W	209.588017844464	0.0312873158114755	0.434623811336899	0.939433456240357	0.956476938503894
gene-YPR175W	49.3773160867982	0.0389862055020201	0.608855042609679	0.939510607000499	0.956476938503894
gene-YDR503C	20.1967044455185	-0.0363261482417261	0.651895208924615	0.939875931312699	0.956682740501103
gene-YNL054W	258.973993179858	0.0289446189784107	0.399997285303228	0.94054081712695	0.957093304134121
gene-YOR221C	217.094923601255	-0.0267625489111478	0.413473718893375	0.940605768108614	0.957093304134121
gene-YJR031C	109.268208516639	0.0314968009771097	0.454810388230569	0.941055204894316	0.957384464045701
gene-YJR090C	371.493516591532	-0.0250217349032297	0.399458467845028	0.942676924942401	0.958867940828816
gene-YOR356W	247.017676853522	0.028573652072651	0.430788874122193	0.945014790885888	0.960970581543487
gene-YPR088C	1122.5131283573	-0.0218352168223007	0.360358174489976	0.945071869892503	0.960970581543487
gene-YEL047C	172.025561189249	-0.0273392965933382	0.475075256642576	0.946520955021152	0.962277156110459
gene-YHR087W	2427.67871901301	-0.0238157462725032	0.436836325501909	0.946859182440747	0.962454123899116
gene-YNL025C	72.7796129107262	-0.0263282006458787	0.471310858801983	0.947055511798078	0.96248682018931
gene-YLR203C	259.247729302726	0.0319710142583734	0.527995150425481	0.947877063869443	0.963154805106854
gene-YHR173C	2.44570983999592	-0.0253136586277144	0.921499967845595	0.94811429280895	0.963228920245863
gene-YOR058C	166.498599217893	-0.0225718460717623	0.409468900077184	0.949280728543379	0.96424686615555
gene-YOL122C	225.167007184289	-0.0216240732367201	0.393952598714159	0.949982633498079	0.964792686679238
gene-YKL086W	18.8033966854323	-0.0296624288860667	0.661279634487772	0.950319520859322	0.964967674194355
gene-YOR244W	522.94054587309	-0.0212897727686178	0.40221958018569	0.950529750107799	0.965014012966585
gene-YFL050C	199.507642135482	0.0247063540671544	0.414841881931597	0.950867105211317	0.965164459424988
gene-YOR028C	184.794201653802	0.0294822199092643	0.515716348019794	0.951007177570894	0.965164459424988
gene-YIL106W	331.954587822863	0.0240369057799233	0.401178808551037	0.951318595833646	0.965313417683051
gene-YBL003C	837.59153467961	-0.0143396635615535	0.926118651641827	0.952292191413027	0.966134126709565
gene-YGL125W	294.586470040436	0.0228783959178665	0.394684228344985	0.952933050891345	0.966617037608297
gene-YDL054C	229.211208902441	0.0250865776422213	0.447287914394962	0.953368171729435	0.966723900181542
gene-YLR310C	568.357956151903	-0.0187828811592388	0.368467577230956	0.953332492565901	0.966723900181542
gene-YDR237W	153.62309060786	-0.0253291061231708	0.605380181176608	0.953999963691069	0.967197265626965
gene-YOR181W	137.335967180258	-0.0207945358030029	0.425857268280253	0.954348592912076	0.967383437109873
gene-YDL175C	215.762399095295	0.0226466999715849	0.415881981500137	0.955372079573811	0.968086156678405
gene-YLR112W	6.74297588761499	-0.0264997518747023	0.800888291891777	0.955300272750333	0.968086156678405
gene-YGR040W	68.084030568728	-0.0224156373337985	0.486370320303316	0.955676326264586	0.968227112647186
gene-YBR236C	240.300313558505	0.0217819400041826	0.403099782796104	0.956038986337988	0.968427190203805
gene-YDR047W	462.823498456599	0.0252301351443059	0.474737522757032	0.956253611884937	0.968477271805387
gene-YOR214C	1.98560594900005	-0.0188323812132084	0.937771683527637	0.956616787333464	0.968677758918152
gene-YBR019C	2.44950581172936	-0.0215049531061323	0.912843432412415	0.956865945692613	0.968762742116352
gene-YDL141W	132.395340426443	0.0220283658618626	0.43978327916167	0.958693518515438	0.970445459091162
gene-YOR336W	157.880942296887	-0.0180936044754936	0.41780366876347	0.959411350873562	0.97100444504949
gene-YBR260C	177.294654634471	-0.0173606154163011	0.405146651834615	0.960063143005107	0.971133398236426
gene-YER043C	3182.21550555486	0.0270339760543949	0.499799400471372	0.96003188113516	0.971133398236426
gene-YFR038W	231.95351758367	0.0192535411050295	0.392348140499684	0.960201314954214	0.971133398236426
gene-YOR319W	277.291695985042	0.0227021122030753	0.422034463595124	0.959764593407035	0.971133398236426
gene-YDR458C	397.275586110127	-0.0160271641125309	0.379484952445235	0.960747072969388	0.971517780065457
gene-YHL015W-A	8.91810076234533	0.0257917479574641	0.775895443326845	0.961395034210737	0.972005360506562
gene-YBR217W	93.9299327144828	0.0212355314421542	0.463693994726718	0.961711078945263	0.972157251009669
gene-YBL013W	13.0591712772397	0.0254891766092262	0.692951789149645	0.962740278215987	0.972811106471315
gene-YBR229C	135.1753078827	-0.0165672412772635	0.422531899875021	0.962932488277081	0.972811106471315
gene-YNCD0030W	3.88014325009713	-0.0200929192012576	0.862897175917726	0.96302160360899	0.972811106471315
gene-YPR036W	1956.81738739348	0.0153915978366941	0.363691058249127	0.962681677768523	0.972811106471315
gene-YPR179C	175.276577295009	0.0184867972677061	0.407257372747398	0.963219039174125	0.972842933105581
gene-YNL233W	97.0183579653749	-0.0173780191824513	0.510547864869925	0.965372492236449	0.974849969339011
gene-YGL061C	46.1476729640407	0.0222561933018511	0.583225471607074	0.966292940211606	0.975611418712011
gene-YGL077C	937.421452370986	0.0132479152235218	0.384830986560099	0.967413942247355	0.976575059124698
gene-YJL170C	9.34753919679705	0.02222617930368	0.748865691468662	0.967809987179769	0.976806671515749
gene-YGR212W	53.7662817229478	-0.015934593201768	0.502833628438254	0.968304685854554	0.977137757859767
gene-YBR156C	84.2569347334201	0.0181877352565062	0.499414230771484	0.969610815318856	0.978287422167346
gene-YOL138C	242.53892379444	-0.0127179658469829	0.42584824912199	0.969821948336783	0.978332085873806
gene-YIL120W	113.806547364499	-0.0140584249991784	0.473774662938492	0.970236052610963	0.978581451308804
gene-YDR374C	2.91184791367636	-0.0132484500860377	0.921531929231998	0.970738499406436	0.978751474122087
gene-YIL070C	242.167705320149	-0.0141364632243877	0.465348394304239	0.970574089488625	0.978751474122087
gene-YKR048C	2230.76806587637	0.0118322418411925	0.369206176169176	0.971571875686492	0.979423299028525
gene-YIL089W	85.4365466931263	0.0159703724800869	0.477737726386122	0.972513118862635	0.980063484768064
gene-YNCN0019C	7.37424888472679	0.0192476728173073	0.786825809668532	0.972708411711643	0.980063484768064
gene-YOR265W	143.459933493426	-0.0120441083601081	0.430748148759378	0.972580470138891	0.980063484768064
gene-YJR147W	86.9116860277322	0.0162532788165601	0.511770323732504	0.97317792220257	0.980368068363173
gene-YDR082W	192.548438641327	-0.0110749348273834	0.402160146913659	0.973346052558942	0.980368992639251
gene-YDR016C	26.3133034834343	-0.0143306214867314	0.605789083759209	0.973765580281925	0.980623084368417
gene-YLR352W	103.681599523278	-0.0128906022283628	0.495854825609853	0.974189675123024	0.980881687316897
gene-YGL230C	16.9652562904181	0.0177342870852134	0.667368730333935	0.974614056917959	0.981140490334821
gene-YKL018C-A	141.732733270268	-0.0108316191269761	0.423730978926849	0.974835760020319	0.981160939131374
gene-YNL193W	273.008306039859	-0.0117009021630823	0.466184632461807	0.974969065560188	0.981160939131374
gene-YCR015C	88.8641442235696	-0.0116161335802763	0.473649072238113	0.975163294650665	0.98118798636294
gene-YCR020C-A	92.8645345474745	0.0120915461982491	0.451237427961713	0.978795536151643	0.984335888243068
gene-YDR373W	331.502728443995	-0.00809120771653341	0.383324527837234	0.978640845317117	0.984335888243068
gene-YGL184C	88.7652710343387	0.0140900420400632	0.536035207098263	0.97847620113804	0.984335888243068
gene-YDL042C	149.088857003595	-0.00909419209755752	0.46264784786131	0.979574795554966	0.984612896680741
gene-YDR118W	46.3857370293032	0.0135355837781285	0.538881740261072	0.979390402416972	0.984612896680741
gene-YIR028W	41.3792987792923	0.0131992474015127	0.549164910586749	0.97948975813054	0.984612896680741
gene-YGR294W	2.86886682020243	0.0101836421454557	0.93117475713402	0.97994500864271	0.98464740114348
gene-YML039W	2.86886682020243	0.0101836421454557	0.93117475713402	0.97994500864271	0.98464740114348
gene-YAR020C	5.91294598981487	0.0139900831618271	0.839469184845815	0.980303796476857	0.984670405815284
gene-YOR330C	185.732112984796	0.0106267365426508	0.407872655088362	0.980216606334112	0.984670405815284
gene-YLR064W	528.420135968792	-0.00650898631970353	0.370467117207481	0.981908045051776	0.985943974676925
gene-YLR084C	47.0689305105956	0.0128910294569361	0.575761515685719	0.981751756703254	0.985943974676925
gene-YAL037C-A	14.2326774225437	0.0115924767852283	0.697755456720912	0.984366269681086	0.987876705683737
gene-YBR009C	1279.95494833598	-0.000453316567889987	0.854325767167337	0.984593091812661	0.987876705683737
gene-YDR223W	135.842596882978	0.0103289861702306	0.525881927901249	0.98465315822391	0.987876705683737
gene-YKR100C	364.549677000741	0.00989624697155211	0.464156942442647	0.984652388655951	0.987876705683737
gene-YLR208W	633.407967497195	-0.00559942171511476	0.414350326407889	0.984675331402995	0.987876705683737
gene-YER032W	66.6728431256537	0.00918127359217481	0.482011135128015	0.985371799660119	0.988406306485419
gene-YDL188C	200.304859414957	0.00791447729806226	0.441609053215863	0.987288603728985	0.990159610616326
gene-YCL049C	378.951601850698	-0.00400880181579701	0.412491843465056	0.988048509022938	0.990752250453478
gene-YOL003C	75.1924181816521	-0.00401798094220994	0.47623434297678	0.989704343054592	0.992229092598409
gene-YOR198C	766.638269110746	0.00922621911466481	0.524624218452323	0.989859792360241	0.992229092598409
gene-YLR410W	831.419000327491	-0.00214289905177015	0.384870825545142	0.991813877571412	0.99401790841046
gene-YLR077W	269.981371591508	-0.00212102627989962	0.433753175544538	0.992599726875097	0.994635480886805
gene-YLR361C	189.469563402742	0.00482126546485905	0.441518729501726	0.993147832403929	0.995014651637771
gene-YHR140W	52.186532699103	0.00507047673346022	0.542265819177569	0.994097617242299	0.995796058413053
gene-YHR042W	643.158208781509	-0.00631680789679084	0.38341531755679	0.994312857810458	0.995841524657109
gene-YPR176C	254.785329653656	0.00374519065181655	0.393750899911954	0.994534103925435	0.995892989122942
gene-YHR187W	304.521378408184	-0.00101443123872958	0.385687053860742	0.994881029876715	0.996070266080461
gene-YGR220C	224.224705404809	-0.000170303259305069	0.484698615972874	0.996103028384872	0.99690220792784
gene-YHR083W	221.455619670683	-0.000501654716107062	0.427877742644741	0.996096915001941	0.99690220792784
gene-YML038C	183.981319181988	0.00340472138409586	0.445255238116803	0.996222076795023	0.99690220792784
gene-YPL133C	309.008510994157	0.00288444327386949	0.435061437054369	0.996824203535194	0.997334523093318
gene-YAR064W	1.86387184455294	0.00164787932354338	0.932174636496987	0.998432236406152	0.998772940121015
gene-YIL050W	515.943077766326	0.00176744896757533	0.372667333445321	0.998978768675698	0.999149184705837
gene-YHR059W	156.643794494251	0.00165538978375102	0.441789145787721	0.999476066306866	0.999476066306866
gene-YAL067W-A	0	NA	NA	NA	NA
gene-YAL064W-B	0.570660393785181	-0.139132808403059	1.02238794292617	0.651456992556806	NA
gene-YAL064C-A	0.794850159760862	0.16960029550932	1.03280208514517	0.405394240238275	NA
gene-YAL064W	0	NA	NA	NA	NA
gene-YAL063C-A	0	NA	NA	NA	NA
gene-YAL018C	0.214150199589869	0.108863850778536	1.02036383476627	0.585739191462122	NA
gene-YNCA0002W	0.214150199589869	0.108863850778536	1.02036383476627	0.585739191462122	NA
gene-YAR009C	0.168511169654484	-0.0767771338288237	1.01493149830428	0.982947991217674	NA
gene-YAR010C	0	NA	NA	NA	NA
gene-YNCA0004W	0.482249682343667	-0.00559466380038872	0.996518726725597	0.929596440456926	NA
gene-YNCA0005W	0	NA	NA	NA	NA
gene-YNCA0006C	0	NA	NA	NA	NA
gene-YAR066W	0.864911051588019	0.0195796616654361	0.972767564521437	0.911245509280076	NA
gene-YBL112C	0	NA	NA	NA	NA
gene-YNCB0001W	0.382661369244352	0.0216590132249675	1.00041827001838	0.817813716523151	NA
gene-YBL100W-A	0	NA	NA	NA	NA
gene-YNCB0002W	0.134049741376899	-0.07177318357053	1.01439984981599	0.990310965103783	NA
gene-YNCB0004W	0	NA	NA	NA	NA
gene-YNCB0005C	0	NA	NA	NA	NA
gene-YBL008W-A	1.23146081216914	0.0532022102516268	0.972991943050608	0.892094846068482	NA
gene-YBL005W-A	0	NA	NA	NA	NA
gene-YNCB0006W	0	NA	NA	NA	NA
gene-YBR012W-A	0	NA	NA	NA	NA
gene-YNCB0007W	0	NA	NA	NA	NA
gene-YBR020W	0	NA	NA	NA	NA
gene-YBR040W	0.348199940966768	0.0319309183941964	1.00124644800883	0.79207008954271	NA
gene-YNCB0011C	0.134049741376899	-0.07177318357053	1.01439984981599	0.990310965103783	NA
gene-YNCB0012W	0.794850159760862	0.16960029550932	1.03280208514517	0.405394240238275	NA
gene-YNCB0013W	0	NA	NA	NA	NA
gene-YBR072C-A	1.32767287904534	0.134350690339735	0.968107157535703	0.69557238925063	NA
gene-YNCB0015W	0	NA	NA	NA	NA
gene-YNCB0016W	0	NA	NA	NA	NA
gene-YBR144C	1.27085624745216	-0.0662858517943039	0.974665821162833	0.858176404310717	NA
gene-YNCB0017C	0	NA	NA	NA	NA
gene-YNCB0018W	0.214150199589869	0.108863850778536	1.02036383476627	0.585739191462122	NA
gene-YBR219C	0.214150199589869	0.108863850778536	1.02036383476627	0.585739191462122	NA
gene-YBR266C	0	NA	NA	NA	NA
gene-YBR298C-A	0.773632991717249	-0.186120678403869	1.02916194468842	0.529893055528053	NA
gene-YCL075W	0	NA	NA	NA	NA
gene-YCL074W	0.168511169654484	-0.0767771338288237	1.01493149830428	0.982947991217674	NA
gene-YCL073C	0.134049741376899	-0.07177318357053	1.01439984981599	0.990310965103783	NA
gene-YCL069W	0	NA	NA	NA	NA
gene-YCL068C	0	NA	NA	NA	NA
gene-YCL067C	0	NA	NA	NA	NA
gene-YCL066W	0	NA	NA	NA	NA
gene-YCL058W-A	0	NA	NA	NA	NA
gene-YNCC0001C	0	NA	NA	NA	NA
gene-YCL020W	0	NA	NA	NA	NA
gene-YCL019W	0	NA	NA	NA	NA
gene-YNCC0002W	0	NA	NA	NA	NA
gene-YNCC0005W	0	NA	NA	NA	NA
gene-YNCC0007C	0	NA	NA	NA	NA
gene-YNCC0008W	0.214150199589869	0.108863850778536	1.02036383476627	0.585739191462122	NA
gene-YNCC0009C	0.214150199589869	0.108863850778536	1.02036383476627	0.585739191462122	NA
